695583|157.86.8.8/reports/doutorado_bibcb/isabella_d_f_gremiao_ipec_pcdi_dout_2010|MALFORMED_URL (no protocol: 157.86.8.8/reports/doutorado_bibcb/isabella_d_f_gremiao_ipec_pcdi_dout_2010)
287983|http://165.158.1.110/spanish/hpp/hee-new.htm|CONNECTION_TIMED_OUT (connect timed out)
458207|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx01.asp?posicao=completo&v=17&n=1|Not found
458214|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx02.asp?posicao=completo&v=17&n=1|Not found
458213|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx03.asp?posicao=completo&v=17&n=1|Not found
458212|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx04.asp?posicao=completo&v=17&n=1|Not found
458211|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx05.asp?posicao=completo&v=17&n=1|Not found
458210|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx06.asp?posicao=completo&v=17&n=1|Not found
458209|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx07.asp?posicao=completo&v=17&n=1|Not found
458208|http://200.220.14.51/revistasocesp/edicoes/volume17/v17_n01_tx08.asp?posicao=completo&v=17&n=1|Not found
650544|http://Bvs.minsa.gob.pe/local/MINSA/1536.pdf|CONNECTION_TIMED_OUT (Read timed out)
667425|http://accamargo.phlnet.com.br/Doutorado/2009/WilsonNakagawa/WilsonNakagawa.pdf|Not found
667422|http://accamargo.phlnet.com.br/Doutorado/2010/LuizCorrea/LuizCorrea.pdf|Not found
667391|http://accamargo.phlnet.com.br/Doutorado/2011/LucianaKagohara/LucianaKagohara.pdf|Not found
240254|http://acta.ivic.ve/50-1/970004.pdf|Not found
240251|http://acta.ivic.ve/50-1/980034.pdf|Not found
240250|http://acta.ivic.ve/50-1/980037.pdf|Not found
240252|http://acta.ivic.ve/50-1/980043.pdf|Not found
260630|http://acta.ivic.ve/50-3/970034.pdf|CONNECTION_TIMED_OUT (Read timed out)
260631|http://acta.ivic.ve/50-3/970037.pdf|CONNECTION_TIMED_OUT (Read timed out)
260632|http://acta.ivic.ve/50-3/990013.pdf|CONNECTION_TIMED_OUT (Read timed out)
260633|http://acta.ivic.ve/50-3/990020.pdf|CONNECTION_TIMED_OUT (Read timed out)
262028|http://acta.ivic.ve/50-4/980018.pdf|CONNECTION_TIMED_OUT (connect timed out)
262029|http://acta.ivic.ve/50-4/990008.pdf|CONNECTION_TIMED_OUT (connect timed out)
262035|http://acta.ivic.ve/50s-1/nunez.pdf|CONNECTION_TIMED_OUT (connect timed out)
265771|http://acta.ivic.ve/51-1/980041.pdf|CONNECTION_TIMED_OUT (connect timed out)
265767|http://acta.ivic.ve/51-1/990002.pdf|CONNECTION_TIMED_OUT (connect timed out)
265769|http://acta.ivic.ve/51-1/990015.pdf|CONNECTION_TIMED_OUT (connect timed out)
265768|http://acta.ivic.ve/51-1/990034.pdf|CONNECTION_TIMED_OUT (connect timed out)
265770|http://acta.ivic.ve/51-1/Resmul.pdf|CONNECTION_TIMED_OUT (connect timed out)
304889|http://acta.ivic.ve/51-2/200001.pdf|CONNECTION_TIMED_OUT (Read timed out)
304892|http://acta.ivic.ve/51-2/980024.pdf|Not found
304894|http://acta.ivic.ve/51-2/980028.pdf|Not found
304890|http://acta.ivic.ve/51-2/980042.pdf|CONNECTION_TIMED_OUT (Read timed out)
304891|http://acta.ivic.ve/51-2/990022.pdf|CONNECTION_TIMED_OUT (Read timed out)
304888|http://acta.ivic.ve/51-2/990027.pdf|CONNECTION_TIMED_OUT (Read timed out)
287941|http://acta.ivic.ve/51-4/200025.pdf|CONNECTION_TIMED_OUT (connect timed out)
287942|http://acta.ivic.ve/51-4/980040.pdf|CONNECTION_TIMED_OUT (connect timed out)
287946|http://acta.ivic.ve/51-4/990007.pdf|CONNECTION_TIMED_OUT (connect timed out)
287944|http://acta.ivic.ve/51-4/990016.pdf|CONNECTION_TIMED_OUT (connect timed out)
287943|http://acta.ivic.ve/51-4/990021.pdf|CONNECTION_TIMED_OUT (connect timed out)
287947|http://acta.ivic.ve/51-4/990023.pdf|CONNECTION_TIMED_OUT (connect timed out)
287948|http://acta.ivic.ve/51-4/990025.pdf|CONNECTION_TIMED_OUT (connect timed out)
287945|http://acta.ivic.ve/51-4/990029.pdf|CONNECTION_TIMED_OUT (connect timed out)
287949|http://acta.ivic.ve/51-4/990041.pdf|CONNECTION_TIMED_OUT (connect timed out)
304942|http://acta.ivic.ve/52-1/200004.pdf|CONNECTION_TIMED_OUT (connect timed out)
304940|http://acta.ivic.ve/52-1/200011.pdf|CONNECTION_TIMED_OUT (connect timed out)
304943|http://acta.ivic.ve/52-1/200012.pdf|CONNECTION_TIMED_OUT (connect timed out)
304944|http://acta.ivic.ve/52-1/200022.pdf|CONNECTION_TIMED_OUT (connect timed out)
304938|http://acta.ivic.ve/52-1/200026.pdf|Not found
304939|http://acta.ivic.ve/52-1/200027.pdf|CONNECTION_TIMED_OUT (connect timed out)
304946|http://acta.ivic.ve/52-1/200040.pdf|CONNECTION_TIMED_OUT (connect timed out)
304945|http://acta.ivic.ve/52-1/200121.pdf|CONNECTION_TIMED_OUT (connect timed out)
304937|http://acta.ivic.ve/52-1/980023.pdf|Not found
304936|http://acta.ivic.ve/52-1/edit52-1.pdf|Not found
304208|http://acta.ivic.ve/52-3/200103.pdf|Not found
304207|http://acta.ivic.ve/52-3/200139.pdf|Not found
303025|http://acta.ivic.ve/52-4/200010.pdf|CONNECTION_TIMED_OUT (connect timed out)
303020|http://acta.ivic.ve/52-4/200014.pdf|CONNECTION_TIMED_OUT (connect timed out)
303021|http://acta.ivic.ve/52-4/200023.pdf|CONNECTION_TIMED_OUT (connect timed out)
303023|http://acta.ivic.ve/52-4/200030.pdf|CONNECTION_TIMED_OUT (connect timed out)
303024|http://acta.ivic.ve/52-4/200031.pdf|CONNECTION_TIMED_OUT (connect timed out)
303022|http://acta.ivic.ve/52-4/200102.pdf|CONNECTION_TIMED_OUT (connect timed out)
303019|http://acta.ivic.ve/52-4/200117.pdf|CONNECTION_TIMED_OUT (connect timed out)
303018|http://acta.ivic.ve/52-4/990040.pdf|CONNECTION_TIMED_OUT (connect timed out)
537222|http://acta.ivic.ve/55-2/articulo1.pdf|CONNECTION_TIMED_OUT (connect timed out)
537221|http://acta.ivic.ve/55-2/articulo2.pdf|CONNECTION_TIMED_OUT (connect timed out)
537220|http://acta.ivic.ve/55-2/articulo3.pdf|CONNECTION_TIMED_OUT (connect timed out)
537219|http://acta.ivic.ve/55-2/articulo4.pdf|CONNECTION_TIMED_OUT (connect timed out)
537218|http://acta.ivic.ve/55-2/articulo5.pdf|CONNECTION_TIMED_OUT (connect timed out)
537217|http://acta.ivic.ve/55-2/articulo6.pdf|CONNECTION_TIMED_OUT (connect timed out)
537216|http://acta.ivic.ve/55-2/articulo7.pdf|CONNECTION_TIMED_OUT (connect timed out)
537215|http://acta.ivic.ve/55-2/articulo8.pdf|CONNECTION_TIMED_OUT (connect timed out)
537205|http://acta.ivic.ve/55-3/articulo10.pdf|CONNECTION_TIMED_OUT (connect timed out)
537204|http://acta.ivic.ve/55-3/articulo11.pdf|CONNECTION_TIMED_OUT (connect timed out)
537213|http://acta.ivic.ve/55-3/articulo2.pdf|CONNECTION_TIMED_OUT (connect timed out)
537212|http://acta.ivic.ve/55-3/articulo3.pdf|CONNECTION_TIMED_OUT (connect timed out)
537214|http://acta.ivic.ve/55-3/articulo3.pdf|CONNECTION_TIMED_OUT (connect timed out)
537211|http://acta.ivic.ve/55-3/articulo4.pdf|CONNECTION_TIMED_OUT (connect timed out)
537210|http://acta.ivic.ve/55-3/articulo5.pdf|CONNECTION_TIMED_OUT (connect timed out)
537209|http://acta.ivic.ve/55-3/articulo6.pdf|CONNECTION_TIMED_OUT (connect timed out)
537207|http://acta.ivic.ve/55-3/articulo8.pdf|CONNECTION_TIMED_OUT (connect timed out)
537206|http://acta.ivic.ve/55-3/articulo9.pdf|CONNECTION_TIMED_OUT (connect timed out)
537202|http://acta.ivic.ve/55-4/articulo1.pdf|CONNECTION_TIMED_OUT (connect timed out)
537201|http://acta.ivic.ve/55-4/articulo2.pdf|CONNECTION_TIMED_OUT (Read timed out)
537200|http://acta.ivic.ve/55-4/articulo3.pdf|Not found
537199|http://acta.ivic.ve/55-4/articulo4.pdf|Not found
537198|http://acta.ivic.ve/55-4/articulo5.pdf|Not found
537197|http://acta.ivic.ve/55-4/articulo6.pdf|Not found
537196|http://acta.ivic.ve/55-4/articulo7.pdf|Not found
537195|http://acta.ivic.ve/55-4/articulo8.pdf|Not found
537194|http://acta.ivic.ve/55-4/articulo9.pdf|Not found
537203|http://acta.ivic.ve/55-4/editorial.pdf|CONNECTION_TIMED_OUT (connect timed out)
537193|http://acta.ivic.ve/56-1/1.pdf|Not found
537186|http://acta.ivic.ve/56-1/16.pdf|Not found
537187|http://acta.ivic.ve/56-1/24.pdf|Not found
537191|http://acta.ivic.ve/56-1/32.pdf|Not found
537190|http://acta.ivic.ve/56-1/37.pdf|Not found
537189|http://acta.ivic.ve/56-1/42.pdf|Not found
537192|http://acta.ivic.ve/56-1/9.pdf|Not found
537185|http://acta.ivic.ve/56-2/54.pdf|Not found
537181|http://acta.ivic.ve/56-2/77.pdf|Not found
537180|http://acta.ivic.ve/56-2/86.pdf|Not found
537177|http://acta.ivic.ve/56-3/103.pdf|CONNECTION_TIMED_OUT (Read timed out)
537176|http://acta.ivic.ve/56-3/108.pdf|Not found
537175|http://acta.ivic.ve/56-3/114.pdf|Not found
537174|http://acta.ivic.ve/56-3/120.pdf|Not found
537179|http://acta.ivic.ve/56-3/88.pdf|Not found
537178|http://acta.ivic.ve/56-3/98.pdf|Not found
537160|http://acta.ivic.ve/56-4/126.pdf|Not found
537159|http://acta.ivic.ve/56-4/131.pdf|Not found
537158|http://acta.ivic.ve/56-4/139.pdf|Not found
537157|http://acta.ivic.ve/56-4/149.pdf|Not found
537156|http://acta.ivic.ve/56-4/159.pdf|Not found
363475|http://anm.encolombia.com/academ25363-editorial.htm|UNKNOWN_HOST_EXCEPTION (anm.encolombia.com)
363477|http://anm.encolombia.com/academ25363-encrucijada.htm|UNKNOWN_HOST_EXCEPTION (anm.encolombia.com)
363478|http://anm.encolombia.com/academ25363-enfermeria.htm|UNKNOWN_HOST_EXCEPTION (anm.encolombia.com)
404710|http://apdeba.org/publicaciones/2004/pdf/Arbiser.pdf|Not found
404711|http://apdeba.org/publicaciones/2004/pdf/Avenburg.pdf|Not found
404712|http://apdeba.org/publicaciones/2004/pdf/Krakov.pdf|Not found
445838|http://appliedcr.org/ojsystem/index.php/acrsupp/article/viewFile/57/47|UNKNOWN_HOST_EXCEPTION (appliedcr.org)
446416|http://appliedcr.org/ojsystem/index.php/acrsupp/article/viewFile/58/48|UNKNOWN_HOST_EXCEPTION (appliedcr.org)
315744|http://arbs.biblioteca.unesp.br/a2c.htm|Not found
616582|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1972/1372|Not found
616583|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1973/1373|Not found
616584|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1974/1374|Not found
616585|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1975/1375|Not found
616586|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1976/1376|Not found
616587|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1977/1377|Not found
616589|http://bdigital.ces.edu.co/ojs/index.php/odontologia/article/view/1979/1379|Not found
497801|http://biblioteca.ial.sp.gov.br/index.php?option=com_remository&Itemid=27&func=fileinfo&id=237|CONNECTION_TIMED_OUT (connect timed out)
276942|http://bvs.insp.mx/Artemisa/1999/r04/n04/a01.htm|Not found
276947|http://bvs.insp.mx/Artemisa/1999/r04/n04/a01.htm|Not found
276944|http://bvs.insp.mx/Artemisa/1999/r04/n04/a03.htm|Not found
276945|http://bvs.insp.mx/Artemisa/1999/r04/n04/a04.htm|Not found
276946|http://bvs.insp.mx/Artemisa/1999/r04/n04/a05.htm|Not found
276948|http://bvs.insp.mx/Artemisa/1999/r04/n04/a07.htm|Not found
276950|http://bvs.insp.mx/Artemisa/1999/r04/n04/a09.htm|Not found
276905|http://bvs.insp.mx/artemisa/1999/r01/n01/a01.htm|Not found
276949|http://bvs.insp.mx/artemisa/1999/r01/n01/a01.htm|Not found
276906|http://bvs.insp.mx/artemisa/1999/r01/n01/a02.htm|Not found
276943|http://bvs.insp.mx/artemisa/1999/r01/n01/a02.htm|Not found
276907|http://bvs.insp.mx/artemisa/1999/r01/n01/a03.htm|Not found
276908|http://bvs.insp.mx/artemisa/1999/r01/n01/a04.htm|Not found
276909|http://bvs.insp.mx/artemisa/1999/r01/n01/a05.htm|Not found
276910|http://bvs.insp.mx/artemisa/1999/r01/n01/a06.htm|Not found
276911|http://bvs.insp.mx/artemisa/1999/r01/n01/a07.htm|Not found
276913|http://bvs.insp.mx/artemisa/1999/r01/n01/a09.htm|Not found
276914|http://bvs.insp.mx/artemisa/1999/r01/n02/a01.htm|Not found
276918|http://bvs.insp.mx/artemisa/1999/r01/n02/a01.htm|Not found
276915|http://bvs.insp.mx/artemisa/1999/r01/n02/a02.htm|Not found
276916|http://bvs.insp.mx/artemisa/1999/r01/n02/a03.htm|Not found
276917|http://bvs.insp.mx/artemisa/1999/r01/n02/a04.htm|Not found
276919|http://bvs.insp.mx/artemisa/1999/r01/n02/a06.htm|Not found
276920|http://bvs.insp.mx/artemisa/1999/r01/n02/a07.htm|Not found
276921|http://bvs.insp.mx/artemisa/1999/r01/n02/a08.htm|Not found
276922|http://bvs.insp.mx/artemisa/1999/r01/n02/a09.htm|Not found
276923|http://bvs.insp.mx/artemisa/1999/r01/n02/a10.htm|Not found
276924|http://bvs.insp.mx/artemisa/1999/r01/n02/a11.htm|Not found
276925|http://bvs.insp.mx/artemisa/1999/r01/n03/a01.htm|Not found
276926|http://bvs.insp.mx/artemisa/1999/r01/n03/a02.htm|Not found
276927|http://bvs.insp.mx/artemisa/1999/r01/n03/a03.htm|Not found
276928|http://bvs.insp.mx/artemisa/1999/r01/n03/a04.htm|Not found
276929|http://bvs.insp.mx/artemisa/1999/r01/n03/a05.htm|Not found
276930|http://bvs.insp.mx/artemisa/1999/r01/n03/a06.htm|Not found
276931|http://bvs.insp.mx/artemisa/1999/r01/n03/a07.htm|Not found
276932|http://bvs.insp.mx/artemisa/1999/r01/n03/a08.htm|Not found
276933|http://bvs.insp.mx/artemisa/1999/r01/n04/a01.htm|Not found
276934|http://bvs.insp.mx/artemisa/1999/r01/n04/a02.htm|Not found
276935|http://bvs.insp.mx/artemisa/1999/r01/n04/a03.htm|Not found
276936|http://bvs.insp.mx/artemisa/1999/r01/n04/a04.htm|Not found
276937|http://bvs.insp.mx/artemisa/1999/r01/n04/a05.htm|Not found
276938|http://bvs.insp.mx/artemisa/1999/r01/n04/a06.htm|Not found
276939|http://bvs.insp.mx/artemisa/1999/r01/n04/a07.htm|Not found
276940|http://bvs.insp.mx/artemisa/1999/r01/n04/a08.htm|Not found
276941|http://bvs.insp.mx/artemisa/1999/r01/n04/a09.htm|Not found
276237|http://bvs.insp.mx/artemisa/1999/r03/n06/a01.htm|Not found
276238|http://bvs.insp.mx/artemisa/1999/r03/n06/a02.htm|Not found
276239|http://bvs.insp.mx/artemisa/1999/r03/n06/a03.htm|Not found
276240|http://bvs.insp.mx/artemisa/1999/r03/n06/a04.htm|Not found
276241|http://bvs.insp.mx/artemisa/1999/r03/n06/a05.htm|Not found
276242|http://bvs.insp.mx/artemisa/1999/r03/n06/a06.htm|Not found
276243|http://bvs.insp.mx/artemisa/1999/r03/n06/a07.htm|Not found
276244|http://bvs.insp.mx/artemisa/1999/r03/n06/a08.htm|Not found
276248|http://bvs.insp.mx/artemisa/1999/r03/n06/a08.htm|Not found
276245|http://bvs.insp.mx/artemisa/1999/r03/n06/a09.htm|Not found
276246|http://bvs.insp.mx/artemisa/1999/r03/n06/a10.htm|Not found
276247|http://bvs.insp.mx/artemisa/1999/r03/n06/a11.htm|Not found
276276|http://bvs.insp.mx/artemisa/1999/r08/n06/a01.htm|Not found
276277|http://bvs.insp.mx/artemisa/1999/r08/n06/a02.htm|Not found
276278|http://bvs.insp.mx/artemisa/1999/r08/n06/a03.htm|Not found
276279|http://bvs.insp.mx/artemisa/1999/r08/n06/a04.htm|Not found
276280|http://bvs.insp.mx/artemisa/1999/r08/n06/a05.htm|Not found
276281|http://bvs.insp.mx/artemisa/1999/r08/n06/a06.htm|Not found
276282|http://bvs.insp.mx/artemisa/1999/r08/n06/a07.htm|Not found
276283|http://bvs.insp.mx/artemisa/1999/r08/n06/a08.htm|Not found
276284|http://bvs.insp.mx/artemisa/1999/r08/n06/a09.htm|Not found
276285|http://bvs.insp.mx/artemisa/1999/r08/n06/a10.htm|Not found
276286|http://bvs.insp.mx/artemisa/1999/r08/n06/a11.htm|Not found
276293|http://bvs.insp.mx/artemisa/1999/r08/n06/a11.htm|Not found
276287|http://bvs.insp.mx/artemisa/1999/r08/n06/a12.htm|Not found
276288|http://bvs.insp.mx/artemisa/1999/r08/n06/a13.htm|Not found
276289|http://bvs.insp.mx/artemisa/1999/r08/n06/a14.htm|Not found
276290|http://bvs.insp.mx/artemisa/1999/r08/n06/a15.htm|Not found
276291|http://bvs.insp.mx/artemisa/1999/r08/n06/a16.htm|Not found
276292|http://bvs.insp.mx/artemisa/1999/r08/n06/a17.htm|Not found
277014|http://bvs.insp.mx/artemisa/1999/r11/n01/a01.htm|Not found
277015|http://bvs.insp.mx/artemisa/1999/r11/n01/a02.htm|Not found
277016|http://bvs.insp.mx/artemisa/1999/r11/n01/a03.htm|Not found
277017|http://bvs.insp.mx/artemisa/1999/r11/n01/a04.htm|Not found
277018|http://bvs.insp.mx/artemisa/1999/r11/n01/a05.htm|Not found
277020|http://bvs.insp.mx/artemisa/1999/r11/n02/a01.htm|Not found
277021|http://bvs.insp.mx/artemisa/1999/r11/n02/a02.htm|Not found
277022|http://bvs.insp.mx/artemisa/1999/r11/n02/a03.htm|Not found
277023|http://bvs.insp.mx/artemisa/1999/r11/n02/a04.htm|Not found
277024|http://bvs.insp.mx/artemisa/1999/r11/n03/a01.htm|Not found
277025|http://bvs.insp.mx/artemisa/1999/r11/n04/a01.htm|Not found
277027|http://bvs.insp.mx/artemisa/1999/r11/n04/a01.htm|Not found
277026|http://bvs.insp.mx/artemisa/1999/r11/n04/a02.htm|Not found
277028|http://bvs.insp.mx/artemisa/1999/r11/n04/a04.htm|Not found
277029|http://bvs.insp.mx/artemisa/1999/r11/n04/a05.htm|Not found
276249|http://bvs.insp.mx/artemisa/1999/r17/n03/01.htm|Not found
276250|http://bvs.insp.mx/artemisa/1999/r17/n03/02.htm|Not found
276251|http://bvs.insp.mx/artemisa/1999/r17/n03/03.htm|Not found
276252|http://bvs.insp.mx/artemisa/1999/r17/n03/04.htm|Not found
276253|http://bvs.insp.mx/artemisa/1999/r17/n03/a05.htm|Not found
276254|http://bvs.insp.mx/artemisa/1999/r17/n03/a06.htm|Not found
276256|http://bvs.insp.mx/artemisa/1999/r17/n04/a01.htm|Not found
276257|http://bvs.insp.mx/artemisa/1999/r17/n04/a02.htm|Not found
276258|http://bvs.insp.mx/artemisa/1999/r17/n04/a03.htm|Not found
276259|http://bvs.insp.mx/artemisa/1999/r17/n04/a04.htm|Not found
276260|http://bvs.insp.mx/artemisa/1999/r17/n04/a05.htm|Not found
276261|http://bvs.insp.mx/artemisa/1999/r17/n04/a06.htm|Not found
276262|http://bvs.insp.mx/artemisa/1999/r17/n04/a07.htm|Not found
276263|http://bvs.insp.mx/artemisa/1999/r17/n04/a08.htm|Not found
276953|http://bvs.insp.mx/artemisa/1999/r24/n04/a02.htm|Not found
276954|http://bvs.insp.mx/artemisa/1999/r24/n04/a03.htm|Not found
276955|http://bvs.insp.mx/artemisa/1999/r24/n04/a04.htm|Not found
276956|http://bvs.insp.mx/artemisa/1999/r24/n04/a05.htm|Not found
276958|http://bvs.insp.mx/artemisa/1999/r24/n04/a07.htm|Not found
276959|http://bvs.insp.mx/artemisa/1999/r24/n04/a08.htm|Not found
276960|http://bvs.insp.mx/artemisa/1999/r24/n04/a09.htm|Not found
276961|http://bvs.insp.mx/artemisa/1999/r24/n04/a10.htm|Not found
276962|http://bvs.insp.mx/artemisa/1999/r24/n04/a11.htm|Not found
276963|http://bvs.insp.mx/artemisa/1999/r24/n04/a12.htm|Not found
276965|http://bvs.insp.mx/artemisa/1999/r24/n05/a02.htm|Not found
276966|http://bvs.insp.mx/artemisa/1999/r24/n05/a03.htm|Not found
276969|http://bvs.insp.mx/artemisa/1999/r24/n05/a03.htm|Not found
276967|http://bvs.insp.mx/artemisa/1999/r24/n05/a04.htm|Not found
276968|http://bvs.insp.mx/artemisa/1999/r24/n05/a05.htm|Not found
276970|http://bvs.insp.mx/artemisa/1999/r24/n05/a08.htm|Not found
276971|http://bvs.insp.mx/artemisa/1999/r24/n05/a09.htm|Not found
276972|http://bvs.insp.mx/artemisa/1999/r24/n05/a10.htm|Not found
276973|http://bvs.insp.mx/artemisa/1999/r24/n05/a11.htm|Not found
276974|http://bvs.insp.mx/artemisa/1999/r24/n06/a01.htm|Not found
276975|http://bvs.insp.mx/artemisa/1999/r24/n06/a02.htm|Not found
276976|http://bvs.insp.mx/artemisa/1999/r24/n06/a03.htm|Not found
276977|http://bvs.insp.mx/artemisa/1999/r24/n06/a04.htm|Not found
276978|http://bvs.insp.mx/artemisa/1999/r24/n06/a05.htm|Not found
276979|http://bvs.insp.mx/artemisa/1999/r24/n06/a06.htm|Not found
276980|http://bvs.insp.mx/artemisa/1999/r24/n06/a07.htm|Not found
276981|http://bvs.insp.mx/artemisa/1999/r24/n06/a08.htm|Not found
276214|http://bvs.insp.mx/artemisa/1999/r25/n03/a01.htm|Not found
276215|http://bvs.insp.mx/artemisa/1999/r25/n03/a02.htm|Not found
276216|http://bvs.insp.mx/artemisa/1999/r25/n03/a03.htm|Not found
276217|http://bvs.insp.mx/artemisa/1999/r25/n03/a04.htm|Not found
276218|http://bvs.insp.mx/artemisa/1999/r25/n03/a05.htm|Not found
276219|http://bvs.insp.mx/artemisa/1999/r25/n03/a06.htm|Not found
276220|http://bvs.insp.mx/artemisa/1999/r25/n03/a07.htm|Not found
276221|http://bvs.insp.mx/artemisa/1999/r25/n03/a08.htm|Not found
276222|http://bvs.insp.mx/artemisa/1999/r25/n03/a09.htm|Not found
277009|http://bvs.insp.mx/artemisa/1999/r25/n04/a06.htm|Not found
277013|http://bvs.insp.mx/artemisa/1999/r25/n04/a10.htm|Not found
276189|http://bvs.insp.mx/artemisa/1999/r30/n04/a05.htm|Not found
277001|http://bvs.insp.mx/artemisa/1999/r35/n03/a09.htm|Not found
277002|http://bvs.insp.mx/artemisa/1999/r35/n03/a10.htm|Not found
304277|http://bvs.insp.mx/artemisa/2000/r01/n03/a01.htm|Not found
304278|http://bvs.insp.mx/artemisa/2000/r01/n03/a02.htm|Not found
304279|http://bvs.insp.mx/artemisa/2000/r01/n03/a03.htm|Not found
304280|http://bvs.insp.mx/artemisa/2000/r01/n03/a04.htm|Not found
304281|http://bvs.insp.mx/artemisa/2000/r01/n03/a05.htm|Not found
304282|http://bvs.insp.mx/artemisa/2000/r01/n03/a06.htm|Not found
304283|http://bvs.insp.mx/artemisa/2000/r01/n03/a07.htm|Not found
304284|http://bvs.insp.mx/artemisa/2000/r01/n03/a08.htm|Not found
304467|http://bvs.insp.mx/artemisa/2000/r01/n04/a01.htm|Not found
304468|http://bvs.insp.mx/artemisa/2000/r01/n04/a02.htm|Not found
304469|http://bvs.insp.mx/artemisa/2000/r01/n04/a03.htm|Not found
304470|http://bvs.insp.mx/artemisa/2000/r01/n04/a04.htm|Not found
304471|http://bvs.insp.mx/artemisa/2000/r01/n04/a05.htm|Not found
304472|http://bvs.insp.mx/artemisa/2000/r01/n04/a06.htm|Not found
304473|http://bvs.insp.mx/artemisa/2000/r01/n04/a07.htm|Not found
304474|http://bvs.insp.mx/artemisa/2000/r01/n04/a08.htm|Not found
304475|http://bvs.insp.mx/artemisa/2000/r01/n04/a09.htm|Not found
280387|http://bvs.insp.mx/artemisa/2000/r03/n01/a02.htm|Not found
280388|http://bvs.insp.mx/artemisa/2000/r03/n01/a03.htm|Not found
280389|http://bvs.insp.mx/artemisa/2000/r03/n01/a04.htm|Not found
280390|http://bvs.insp.mx/artemisa/2000/r03/n01/a05.htm|Not found
280392|http://bvs.insp.mx/artemisa/2000/r03/n01/a07.htm|Not found
280393|http://bvs.insp.mx/artemisa/2000/r03/n01/a08.htm|Not found
280394|http://bvs.insp.mx/artemisa/2000/r03/n01/a09.htm|Not found
280395|http://bvs.insp.mx/artemisa/2000/r03/n01/a10.htm|Not found
280407|http://bvs.insp.mx/artemisa/2000/r03/n01/a11.htm|Not found
280408|http://bvs.insp.mx/artemisa/2000/r03/n01/a12.htm|Not found
304210|http://bvs.insp.mx/artemisa/2000/r04/n02/a02.htm|Not found
